timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,service,value
2024-07-31 07:08:00.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55037125.0
2024-07-31 07:08:05.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55140059.0
2024-07-31 07:08:10.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55140059.0
2024-07-31 07:08:15.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55233277.0
2024-07-31 07:08:20.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55233277.0
2024-07-31 07:08:25.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55309605.0
2024-07-31 07:08:30.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55309605.0
2024-07-31 07:08:35.267999887,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55403328.0
2024-07-31 07:08:40.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55403328.0
2024-07-31 07:08:45.203999996,tgi_request_input_length_sum,http,10.128.4.201:3000,tgis-bam,fmaas-monitoring,bloom-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,55483827.0
